1,255,255,255,1,2.5
1,255,255,255,2,0.5
1,255,255,255,3,1.5
1,255,255,255,4,1.5
1,255,255,255,1,2.5
1,255,255,255,2,0.5
1,255,255,255,3,1.5
1,255,255,255,4,1.5
1,255,255,255,1,2.5
1,255,255,255,2,0.5
1,255,255,255,3,1.5
1,255,255,255,4,1.5
1,255,255,255,1,2.5
1,255,255,255,2,0.5
1,255,255,255,3,1.5
1,255,255,255,4,1.5
1,255,255,255,1,2.5
1,255,255,255,2,0.5
1,255,255,255,3,1.5
1,255,255,255,4,1.5
